ringnr;recapture;capture_method;Sex;Age;age_nestling;day;month;year;time_hour;time_min;time_ringing;location;broodID;xCoord;yCoord;Wing;method_wing;P1;P8;Tarsus;tail;weight;Fat;Muscle;Bill_length;Bill_width;Bill_height;ringer;ring_owner;owner;salivary_swap;sex_genetics
N    65460;first capture;mistnet at nestbox;2;4;NA;16;6;2015;NA;NA;;Furka;Furka7_15;675294;158851;119;;NA;93;NA;NA;42;0;2;NA;NA;NA;Jaime Resano;;Swiss Ornithological Institute;;NA
N   544301;first capture;nestbox;0;1;NA;18;6;2015;11;NA;;Furka;Furka18_15;675294;158851;76;;NA;48;34;NA;44;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544302;first capture;nestbox;0;1;NA;18;6;2015;11;NA;;Furka;Furka18_15;675294;158851;79;;NA;52;32;NA;38;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544303;first capture;nestbox;0;1;NA;18;6;2015;11;NA;;Furka;Furka18_15;675294;158851;82.5;;NA;55;34;NA;44;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544304;first capture;nestbox;0;1;NA;18;6;2015;11;NA;;Furka;Furka18_15;675294;158851;75.5;;NA;50;28;NA;37;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544305;first capture;mistnet;2;4;NA;18;6;2015;13;NA;;Furka;;675294;158851;119.5;;NA;92;32;NA;38;NA;NA;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544306;first capture;nestbox;0;1;NA;25;6;2015;11;NA;;Furka;Furka6_15;675294;158851;66;;NA;40;22.9;NA;34;2;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544307;first capture;nestbox;0;1;NA;25;6;2015;11;NA;;Furka;Furka6_15;675294;158851;66;;NA;42;23.6;NA;37;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544308;first capture;nestbox;0;1;NA;25;6;2015;11;NA;;Furka;Furka7_15;675294;158851;86;;NA;58;25;NA;33;3;3;NA;NA;NA;Antje;;Swiss Ornithological Institute;;NA
N   544309;first capture;nestbox;0;1;NA;25;6;2015;11;NA;;Furka;Furka7_15;675294;158851;86;;NA;58;23.8;NA;42;2;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;m
N   544309;recapture;whoosh nets;;4;NA;7;3;2018;13;NA;;Tiefenbach;;678389;160693;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SOI;;m
N   544309;recapture;mistnet;1;5;NA;8;6;2016;11;NA;;Furka au milieu des cabanes;;675332;158853;125;;NA;98;23.4;NA;37.5;2;2;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   544309;recapture;mistnet;1;5;NA;19;6;2016;10;NA;;Furka au milieu des cabanes;;675332;158853;123;;NA;98;23.4;NA;38;2;2;NA;NA;NA;AS;;Swiss Ornithological Institute;yes;m
N   544310;first capture;nestbox;0;1;NA;25;6;2015;11;NA;;Furka;Furka7_15;675294;158851;86;;NA;57;23.2;NA;44;4;2;NA;NA;NA;Antje;;Swiss Ornithological Institute;;NA
N   544310;recapture;mistnet;1;5;NA;10;6;2016;7;NA;;Furka au milieu des cabanes;;675332;158853;125;;NA;97;22.9;NA;37.5;1;1;13.3;NA;NA;CP;;Swiss Ornithological Institute;yes;NA
N   544311;recapture;nestbox;2;6;NA;26;7;2017;NA;NA;;Furka 1;Furka1_2_17;675332;158853;119;direct;NA;NA;23.7;NA;37.1;2;2;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;f
N   544311;first capture;mistnet;0;4;NA;25;6;2015;15;NA;;Furka, vor Nestbox 12;;675294;158851;116.5;;NA;90;22.7;NA;40;NA;NA;NA;NA;NA;FK;;Swiss Ornithological Institute;;f
N   544312;first capture;mistnet;2;4;NA;25;6;2015;15;NA;;Furka, hinter Haus 5;;675294;158851;NA;;NA;NA;22.1;NA;40;NA;NA;NA;NA;NA;Antje;;Swiss Ornithological Institute;;NA
N   544312;recapture;mistnet;2;4;NA;20;7;2015;7;NA;;Furka, zwischen Haus 5 und 6;;675294;158851;117.5;;NA;89;22.4;NA;38.5;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544313;first capture;nestbox;0;1;NA;2;7;2015;11;NA;;Furka;Furka2_15;675294;158851;73.5;;NA;45.5;23.2;NA;40.5;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544314;first capture;nestbox;0;1;NA;2;7;2015;11;NA;;Furka;Furka2_15;675294;158851;72;;NA;43;23.2;NA;38;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544315;recapture;mistnet;1;5;NA;19;6;2016;12;NA;;Furka au milieu des cabanes;;675332;158853;118;;NA;91.5;23.4;NA;35;3;2;10.5;NA;NA;AS;;Swiss Ornithological Institute;yes;m
N   544315;first capture;nestbox;0;1;NA;2;7;2015;11;NA;;Furka;Furka2_15;675294;158851;59;;NA;38.5;23.4;NA;34.5;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;m
N   544317;first capture;nestbox;0;1;NA;2;7;2015;11;NA;;Furka;Furka2_15;675294;158851;69;;NA;39;23.8;NA;38.5;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544318;first capture;nestbox;0;1;NA;2;7;2015;11;NA;;Furka;Furka2_15;675294;158851;75;;NA;47.5;23.3;NA;39;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544319;first capture;nestbox;0;1;NA;2;7;2015;11;NA;;Furka;Furka2_15;675294;158851;71.5;;NA;44.5;23.6;NA;37.5;3;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544320;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka12_15;675294;158851;63;;NA;35.5;22;NA;35.5;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544321;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka12_15;675294;158851;72.5;;NA;45.5;22.4;NA;36;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544322;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka12_15;675294;158851;76;;NA;48;23.5;NA;40;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544323;recapture;white mistnet;1;4;NA;12;3;2021;11;42;;Tiefenbach;;678403;160664;125;;NA;99;23.3;NA;38;1;2;11;NA;NA;IZ;IZ;SOI;yes;M
N   544323;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka12_15;675294;158851;77;;NA;49.5;23.4;NA;42;3;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;M
N   544324;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka20_15;675294;158851;79;;NA;53;23.1;NA;43;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544325;recapture;mistnet;1;5;NA;10;6;2016;10;NA;;Furka au milieu des cabanes;;675332;158853;117;;NA;91.5;22.9;NA;36.5;1;2;13.3;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   544325;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka20_15;675294;158851;77;;NA;48;23.4;NA;40;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;m
N   544326;first capture;nestbox;0;1;NA;2;7;2015;12;NA;;Furka;Furka20_15;675294;158851;74;;NA;47;23.3;NA;38;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544327;first capture;nets at the nestbox;2;4;NA;2;7;2015;15;NA;;Furka;Furka2_15;675294;158851;121;;NA;92.5;24;NA;39.5;NA;NA;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544328;first capture;mistnet;1;4;NA;2;7;2015;16;NA;;Furka;;675294;158851;125;;NA;96.5;23.5;NA;36.5;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544329;first capture;mistnet;2;4;NA;2;7;2015;17;NA;;Furka;;675294;158851;121;;NA;93;22.9;NA;37;NA;NA;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544330;first capture;mistnet;1;4;NA;2;7;2015;19;NA;;Furka;;675294;158851;122;;NA;94;24.5;NA;37;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544331;recapture;whoosh net;;4;NA;7;4;2021;16;40;;Tiefenbach;;678403;160664;NA;;NA;NA;NA;NA;38;1;2;NA;NA;NA;SD;SD;SOI;no;m
N   544331;first capture;nestbox;0;1;NA;20;7;2015;18;NA;;Furka;Furka11_15;675294;158851;48;;NA;21.5;22.7;NA;36;4;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;m
N   544331;recapture;mistnet;0;6;NA;11;1;2018;14;NA;;Tiefenbach;;678389;160693;125;;NA;95;23.5;NA;42;3;2;11.2;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   544331;recapture;white mistnet;1;4;NA;12;3;2021;10;20;;Tiefenbach;;678403;160664;123;;NA;97;22.9;NA;37.5;1;2;10.8;NA;NA;IZ;IZ;SOI;no;m
N   544332;first capture;nestbox;0;1;NA;20;7;2015;18;NA;;Furka;Furka11_15;675294;158851;37;;NA;12;19.8;NA;27.5;NA;NA;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544333;first capture;nestbox;0;1;NA;20;7;2015;18;NA;;Furka;Furka11_15;675294;158851;49;;NA;22;22.6;NA;34.5;3;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544334;first capture;nestbox;0;1;NA;20;7;2015;18;NA;;Furka;Furka11_15;675294;158851;44;;NA;17.5;22.6;NA;32;3;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544335;recapture;mistnet;1;5;NA;19;6;2016;7;NA;;Furka au milieu des cabanes;;675332;158853;123;;NA;94;23.4;NA;36;1;2;14.1;NA;NA;CP;;Swiss Ornithological Institute;no;m
N   544335;first capture;mistnet;0;3;NA;20;7;2015;5;NA;;Furka;;675294;158851;116.5;;NA;89;23.5;NA;34;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;m
N   544335;recapture;mistnet;1;5;NA;10;6;2016;7;NA;;Furka au milieu des cabanes;;675332;158853;123;;NA;94;23.4;NA;34;1;2;14.1;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   544336;first capture;nestbox;0;1;NA;20;7;2015;19;NA;;Furka;Furka19_15;675294;158851;68;;NA;41;22.6;NA;35.5;3;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544337;first capture;nestbox;0;1;NA;20;7;2015;19;NA;;Furka;Furka19_15;675294;158851;69.5;;NA;42.5;22.8;NA;34.5;3;3;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544338;first capture;nestbox;0;1;NA;20;7;2015;19;NA;;Furka;Furka19_15;675294;158851;65;;NA;37;23.2;NA;33;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544339;first capture;nestbox;0;1;NA;20;7;2015;19;NA;;Furka;Furka19_15;675294;158851;69;;NA;38.5;23.1;NA;35;3;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   544340;first capture;mistnet;1;4;NA;20;7;2015;7;NA;;Furka, zwischen Haus 5 und 6;;675294;158851;121;;NA;92.5;22.9;NA;39;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;;NA
N   566701;recapture;mistnet;2;5;NA;6;6;2016;13;NA;;Furka autour des cabanes;;675332;158853;117;;NA;89.5;22;NA;39;2;2;NA;NA;NA;FK;;Swiss Ornithological Institute;no;f
N   566701;first capture;mistnet;2;4;NA;5;5;2016;9;NA;;Furka mitten in den Häusern;;675332;158853;116.5;;NA;90;22.5;NA;32.5;1;3;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;f
N   566702;first capture;mistnet;1;4;NA;5;5;2016;9;NA;;Furka mitten in den Häusern;;675332;158853;125;;NA;96.5;24.2;NA;35;1;1;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566702;first capture;mistnet;1;4;NA;5;5;2016;9;NA;;Furka mitten in den Häusern;;675332;158853;125;;NA;96.5;24.2;NA;35;1;1;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566703;recapture;mistnet;2;4;NA;19;6;2016;7;NA;;Furka au milieu des cabanes;;675332;158853;117;;NA;89;22.6;NA;38;1;2;NA;NA;NA;CP;;Swiss Ornithological Institute;no;f
N   566703;first capture;mistnet;2;4;NA;5;5;2016;9;NA;;Furka mitten in den Häusern;;675332;158853;117;;NA;89;22.6;NA;33;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;f
N   566704;first capture;mistnet;1;4;NA;5;5;2016;10;NA;;Furka mitten in den Häusern;;675332;158853;124.5;;NA;96.5;23;NA;35;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;no;NA
N   566705;first capture;mistnet;2;6;NA;6;5;2016;7;NA;;Tiefenbach hinter Stall;;678450;160753;117;;NA;89.5;23.2;NA;34;1;3;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;f
N   566706;first capture;mistnet;2;6;NA;6;6;2016;13;NA;;Furka autour des cabanes;;675332;158853;117;;NA;94.5;21.6;NA;37.5;2;2;NA;NA;NA;CP;;Swiss Ornithological Institute;no;NA
N   566706;recapture;mistnet;2;6;NA;8;6;2016;13;NA;;Furka au milieu des cabanes;;675332;158853;117;;NA;94.5;21.6;NA;35.5;2;2;NA;NA;NA;CP;;Swiss Ornithological Institute;no;NA
N   566707;first capture;mistnet;2;5;NA;6;6;2016;13;NA;;Furka autour des cabanes;;675332;158853;118.5;;NA;89.5;22.8;NA;38;2;1;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;f
N   566708;first capture;mistnet;1;5;NA;7;6;2016;9;NA;;Furka au milieu des cabanes;;675332;158853;119;;NA;95;22.7;NA;35.5;1;1;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566709;first capture;mistnet;1;5;NA;7;6;2016;11;NA;;Furka au milieu des cabanes;;675332;158853;120;;NA;95;22.5;NA;36.5;1;1;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566710;first capture;mistnet;1;5;NA;7;6;2016;11;NA;;Furka au milieu des cabanes;;675332;158853;119.5;;NA;94;22.1;NA;38.5;2;2;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566711;first capture;mistnet;1;6;NA;7;6;2016;11;NA;;Furka au milieu des cabanes;;675332;158853;120.5;;NA;97.5;22.7;NA;38.5;1;2;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566712;first capture;mistnet;1;5;NA;7;6;2016;11;NA;;Furka au milieu des cabanes;;675332;158853;120;;NA;95.5;21.7;NA;37;1;2;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566713;first capture;mistnet;1;5;NA;9;6;2016;9;NA;;Furka au milieu des cabanes;;675332;158853;120.5;;NA;92;23.3;NA;35;1;2;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566714;recapture;whoosh net;;4;NA;2;5;2021;13;20;;Tiefenbach;;678403;160664;NA;;NA;NA;NA;NA;36.5;NA;2;NA;NA;NA;SD;SD;SOI;no;m
N   566714;recapture;mistnet;1;4;NA;12;1;2018;14;NA;;Tiefenbach;;678389;160693;126;;NA;94.5;23;NA;43;3;1;11.5;NA;NA;FK;;Swiss Ornithological Institute;no;m
N   566714;recapture;whoosh nets;;4;NA;7;3;2018;13;NA;;Tiefenbach;;678389;160693;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SOI;;m
N   566714;recapture;whoosh net;1;4;NA;8;4;2021;9;50;;Tiefenbach;;678403;160664;126.5;;NA;98.5;22.5;NA;38;1;2;11.9;7.1;8.2;SD;SD;SOI;no;m
N   566714;first capture;mistnet;1;5;NA;9;6;2016;10;NA;;Furka au milieu des cabanes;;675332;158853;120;;NA;90;22.5;NA;39;1;2;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566715;first capture;mistnet;1;5;NA;10;6;2016;7;NA;;Furka au milieu des cabanes;;675332;158853;123;;NA;93;23.4;NA;34.5;2;2;10.9;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566716;first capture;mistnet;2;4;NA;13;6;2016;18;NA;;Furka au milieu des cabanes;;675332;158853;121;;NA;92;22.9;NA;43;2;2;NA;NA;NA;FK;;Swiss Ornithological Institute;yes;f
N   566717;first capture;mistnet;1;5;NA;14;6;2016;11;NA;;Furka au milieu des cabanes;;675332;158853;119;;NA;94.5;23.3;NA;38;1;1;13;NA;NA;CP;;Swiss Ornithological Institute;yes;m
N   566718;first capture;mistnet;1;5;NA;15;6;2016;12;NA;;Furka au milieu des cabanes;;675332;158853;121.5;;NA;93;23.3;NA;36;1;2;11.9;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566719;first capture;mistnet;2;6;NA;19;6;2016;7;NA;;Furka au milieu des cabanes;;675332;158853;112;;NA;84.5;21.9;NA;36;1;2;10.2;NA;NA;CP;;Swiss Ornithological Institute;yes;f
N   566720;recapture;nestbox;0;1;17.5;4;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;69;direct;NA;43;23.1;NA;35;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566720;recapture;nestbox;0;1;14.5;1;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;53;direct;NA;28;21.5;NA;34.1;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566720;first capture;nestbox;0;1;11.5;28;6;2016;14;NA;;Nestling in Furka17;Furka17_16;675332;158853;32;direct;NA;NA;19.2;NA;25.7;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566721;recapture;mistnet;1;4;NA;11;1;2018;15;NA;;Tiefenbach;;678389;160693;128;;NA;98;23.5;NA;43.5;3;1;11.8;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566721;recapture;mistnet;1;4;NA;11;1;2018;15;NA;;Tiefenbach;;678389;160693;128;;NA;98;23.5;NA;43.5;3;1;11.8;NA;NA;FK;;Swiss Ornithological Institute;yes;m
N   566721;recapture;nestbox;0;1;5.5;22;6;2016;9;NA;;Nestling in Furka 17;Furka17_16;675332;158853;NA;;NA;NA;NA;NA;9.3;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566721;recapture;nestbox;0;1;5.5;22;6;2016;9;NA;;Nestling in Furka 17;Furka17_16;675332;158853;NA;;NA;NA;NA;NA;9.3;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566721;recapture;nestbox;0;1;14.5;1;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;60;direct;NA;32;22.5;NA;36.4;NA;NA;NA;NA;NA;CP;;Swiss Ornithological InstituteSwiss Ornithological Institute;;m
N   566721;recapture;nestbox;0;1;14.5;1;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;60;direct;NA;32;22.5;NA;36.4;NA;NA;NA;NA;NA;CP;;Swiss Ornithological InstituteSwiss Ornithological Institute;;m
N   566721;recapture;mistnet;1;4;NA;12;1;2018;9;NA;;Tiefenbach;;678389;160693;126;;NA;95.5;23.3;NA;42;3;2;11.5;NA;NA;FK;;Swiss Ornithological Institute;no;m
N   566721;recapture;mistnet;1;4;NA;12;1;2018;9;NA;;Tiefenbach;;678389;160693;126;;NA;95.5;23.3;NA;42;3;2;11.5;NA;NA;FK;;Swiss Ornithological Institute;no;m
N   566721;recapture;nestbox;0;1;17.5;4;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;75;direct;NA;46.5;23.4;NA;37;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566721;recapture;nestbox;0;1;17.5;4;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;75;direct;NA;46.5;23.4;NA;37;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566721;recapture;nestbox;0;1;8.5;25;6;2016;13;NA;;Nestling in Furka 17;Furka17_16;675332;158853;NA;;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566721;recapture;nestbox;0;1;8.5;25;6;2016;13;NA;;Nestling in Furka 17;Furka17_16;675332;158853;NA;;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566721;first capture;nestbox;0;1;11.5;28;6;2016;14;NA;;Nestling in Furka17;Furka17_16;675332;158853;41;direct;NA;NA;20.6;NA;28.7;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566721;first capture;nestbox;0;1;11.5;28;6;2016;14;NA;;Nestling in Furka17;Furka17_16;675332;158853;41;direct;NA;NA;20.6;NA;28.7;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566722;first capture;nestbox;0;1;11.5;28;6;2016;14;NA;;Nestling in Furka17;Furka17_16;675332;158853;33.5;direct;NA;NA;19.9;NA;24.5;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566722;recapture;nestbox;0;1;14.5;1;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;51;direct;NA;26;21.9;NA;24.7;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566723;first capture;nestbox;0;1;11.5;28;6;2016;14;NA;;Nestling in Furka17;Furka17_16;675332;158853;44;direct;NA;NA;21.5;NA;31.6;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566723;recapture;nestbox;0;1;14.5;1;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;64;direct;NA;37;23.5;NA;37.8;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566723;recapture;nestbox;0;1;5.5;22;6;2016;9;NA;;Nestling in Furka 17;Furka17_16;675332;158853;NA;;NA;NA;NA;NA;11.6;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;m
N   566723;recapture;nestbox;0;1;8.5;25;6;2016;13;NA;;Nestling in Furka 17;Furka17_16;675332;158853;NA;;NA;NA;NA;NA;22.7;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566723;recapture;nestbox;0;1;17.5;4;7;2016;17;NA;;Nestling in Furka17;Furka17_16;675332;158853;77;direct;NA;51;22.9;NA;38;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;m
N   566724;first capture;nestbox;0;1;13;4;7;2016;11;NA;;Nestling in Furka11;Furka11_16;675332;158853;53;direct;NA;28;21.8;NA;37.5;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566724;recapture;nestbox;0;1;16;7;7;2016;14;NA;;Nestling in Furka11;Furka11_16;675332;158853;67;direct;NA;39.5;23;NA;42.5;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566724;recapture;nestbox;0;1;19;10;7;2016;13;NA;;Nestling in Furka11;Furka11_16;675332;158853;81;direct;NA;55;23;NA;37;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566724;recapture;nestbox;0;1;4;25;6;2016;18;NA;;Nestling in Furka11;Furka11_16;675332;158853;10;mm-paper;NA;NA;NA;NA;8.8;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;NA
N   566724;recapture;nestbox;0;1;7;28;6;2016;NA;NA;;Nestling in Furka11;Furka11_16;675332;158853;16;mm-paper;NA;NA;NA;NA;18.6;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566724;recapture;nestbox;0;1;10;1;7;2016;16;NA;;Nestling in Furka11;Furka11_16;675332;158853;34;mm-paper;NA;NA;NA;NA;32.1;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;NA
N   566725;first capture;nestbox;0;1;12;4;7;2016;11;NA;;Nestling in Furka11;Furka11_16;675332;158853;40;direct;NA;15;21;NA;30.8;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566725;recapture;nestbox;0;1;15;7;7;2016;14;NA;;Nestling in Furka11;Furka11_16;675332;158853;58;direct;NA;30;22.1;NA;34;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566725;recapture;nestbox;0;1;18;10;7;2016;13;NA;;Nestling in Furka11;Furka11_16;675332;158853;74;direct;NA;47;22.2;NA;35;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566725;recapture;nestbox;0;1;3;25;6;2016;18;NA;;Nestling in Furka11;Furka11_16;675332;158853;6.5;mm-paper;NA;NA;NA;NA;3.9;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;NA
N   566725;recapture;nestbox;0;1;6;28;6;2016;NA;NA;;Nestling in Furka11;Furka11_16;675332;158853;10;mm-paper;NA;NA;NA;NA;8.9;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;NA
N   566725;recapture;nestbox;0;1;9;1;7;2016;16;NA;;Nestling in Furka11;Furka11_16;675332;158853;21;mm-paper;NA;NA;NA;NA;19.3;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;NA
N   566726;first capture;nestbox;0;1;16.5;6;7;2016;10;NA;;Nestling Hotel Furkablick;Hotel_Furka_16;675332;158853;67;direct;NA;43.5;21.7;NA;26.8;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;f
N   566727;recapture;nestbox;0;1;3.5;1;7;2016;17;NA;;Nestling in Furka12;Furka12_16;675332;158853;9;mm-paper;NA;NA;NA;NA;8.9;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;f
N   566727;recapture;nestbox;0;1;6.5;4;7;2016;17;NA;;Nestling in Furka12;Furka12_16;675332;158853;21.5;mm-paper;NA;NA;16.2;NA;20.8;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;f
N   566727;recapture;nestbox;0;1;12.5;10;7;2016;13;NA;;Nestling in Furka12;Furka12_16;675332;158853;57;direct;NA;32;22.6;NA;36.3;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;f
N   566727;recapture;nestbox;0;1;15.5;13;7;2016;10;NA;;Nestling in Furka12;Furka12_16;675332;158853;71;direct;NA;45.5;22.9;NA;36.1;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;f
N   566727;first capture;nestbox;0;1;9.5;7;7;2016;12;NA;;Nestling in Furka12;Furka12_16;675332;158853;40;direct;NA;15;20.3;NA;31.4;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;f
N   566728;recapture;nestbox;0;1;15.5;13;7;2016;10;NA;;Nestling in Furka12;Furka12_16;675332;158853;74;direct;NA;49;23.8;NA;37.2;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;yes;f
N   566728;first capture;nestbox;0;1;9.5;7;7;2016;12;NA;;Nestling in Furka12;Furka12_16;675332;158853;40;direct;NA;16;21.4;NA;31.1;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;f
N   566728;recapture;nestbox;0;1;3.5;1;7;2016;17;NA;;Nestling in Furka12;Furka12_16;675332;158853;9.5;mm-paper;NA;NA;NA;NA;9.3;NA;NA;NA;NA;NA;CP;;Swiss Ornithological Institute;;f
N   566728;recapture;nestbox;0;1;6.5;4;7;2016;17;NA;;Nestling in Furka12;Furka12_16;675332;158853;24.5;mm-paper;NA;NA;16.5;NA;21.9;NA;NA;NA;NA;NA;AS;;Swiss Ornithological Institute;;f
